id,order_id,shipment_status,shipped_date,delivered_date
ORDER_000000267_SHIPMENT,ORDER_000000267,DELIVERED,2026-08-26T17:19:15,2026-08-31T21:19:15
ORDER_000000268_SHIPMENT,ORDER_000000268,DELIVERED,2026-09-01T23:57:04,2026-09-03T21:57:04
ORDER_000000269_SHIPMENT,ORDER_000000269,DELIVERED,2026-04-18T04:23:50,2026-04-20T12:23:50
ORDER_000000270_SHIPMENT,ORDER_000000270,DELIVERED,2026-09-23T08:10:33,2026-09-27T22:10:33
ORDER_000000271_SHIPMENT,ORDER_000000271,IN_TRANSIT,2026-05-10T08:35:52,
ORDER_000000272_SHIPMENT,ORDER_000000272,DELIVERED,2026-04-11T18:32:42,2026-04-13T18:32:42
ORDER_000000273_SHIPMENT,ORDER_000000273,PROCESSING,,
ORDER_000000274_SHIPMENT,ORDER_000000274,DELIVERED,2026-01-20T12:48:44,2026-01-24T02:48:44
ORDER_000000275_SHIPMENT,ORDER_000000275,PROCESSING,,
ORDER_000000276_SHIPMENT,ORDER_000000276,DELIVERED,2026-09-10T04:28:27,2026-09-16T18:28:27
ORDER_000000277_SHIPMENT,ORDER_000000277,DELIVERED,2026-01-11T06:15:32,2026-01-12T07:15:32
ORDER_000000278_SHIPMENT,ORDER_000000278,PROCESSING,,
ORDER_000000279_SHIPMENT,ORDER_000000279,PROCESSING,,
ORDER_000000280_SHIPMENT,ORDER_000000280,DELIVERED,2026-04-16T06:54:42,2026-04-22T07:54:42
ORDER_000000281_SHIPMENT,ORDER_000000281,DELIVERED,2026-09-11T19:03:03,2026-09-13T12:03:03
ORDER_000000282_SHIPMENT,ORDER_000000282,IN_TRANSIT,2026-01-31T11:58:07,
ORDER_000000283_SHIPMENT,ORDER_000000283,DELIVERED,2026-07-11T10:43:34,2026-07-15T20:43:34
ORDER_000000284_SHIPMENT,ORDER_000000284,DELIVERED,2026-11-23T12:49:44,2026-11-24T12:49:44
ORDER_000000285_SHIPMENT,ORDER_000000285,DELIVERED,2026-07-06T20:21:11,2026-07-08T19:21:11
ORDER_000000286_SHIPMENT,ORDER_000000286,DELIVERED,2026-01-23T09:44:38,2026-01-29T01:44:38
ORDER_000000287_SHIPMENT,ORDER_000000287,DELIVERED,2026-02-08T14:34:02,2026-02-13T14:34:02
ORDER_000000288_SHIPMENT,ORDER_000000288,PROCESSING,,
ORDER_000000289_SHIPMENT,ORDER_000000289,PROCESSING,,
ORDER_000000290_SHIPMENT,ORDER_000000290,IN_TRANSIT,2026-09-14T13:37:39,
ORDER_000000291_SHIPMENT,ORDER_000000291,DELIVERED,2026-06-19T14:46:27,2026-06-24T19:46:27
ORDER_000000292_SHIPMENT,ORDER_000000292,DELIVERED,2026-11-21T05:30:12,2026-11-25T11:30:12
ORDER_000000293_SHIPMENT,ORDER_000000293,DELIVERED,2026-08-09T01:45:45,2026-08-15T20:45:45
ORDER_000000294_SHIPMENT,ORDER_000000294,DELIVERED,2026-12-24T17:20:39,2026-12-25T11:20:39
ORDER_000000295_SHIPMENT,ORDER_000000295,IN_TRANSIT,2026-11-30T05:08:23,
ORDER_000000296_SHIPMENT,ORDER_000000296,DELIVERED,2026-09-26T07:03:22,2026-09-28T07:03:22
ORDER_000000297_SHIPMENT,ORDER_000000297,PROCESSING,,
ORDER_000000298_SHIPMENT,ORDER_000000298,PROCESSING,,
ORDER_000000299_SHIPMENT,ORDER_000000299,DELIVERED,2026-06-04T10:55:52,2026-06-09T13:55:52
ORDER_000000300_SHIPMENT,ORDER_000000300,DELIVERED,2026-05-13T09:42:17,2026-05-14T02:42:17
ORDER_000000301_SHIPMENT,ORDER_000000301,PROCESSING,,
ORDER_000000302_SHIPMENT,ORDER_000000302,IN_TRANSIT,2026-03-06T13:40:22,
ORDER_000000303_SHIPMENT,ORDER_000000303,DELIVERED,2026-05-08T10:15:45,2026-05-10T13:15:45
ORDER_000000304_SHIPMENT,ORDER_000000304,IN_TRANSIT,2026-03-13T09:45:08,
ORDER_000000305_SHIPMENT,ORDER_000000305,DELIVERED,2026-10-04T19:29:27,2026-10-11T19:29:27
ORDER_000000306_SHIPMENT,ORDER_000000306,DELIVERED,2026-04-04T12:24:34,2026-04-11T09:24:34
ORDER_000000307_SHIPMENT,ORDER_000000307,DELIVERED,2026-09-18T20:20:49,2026-09-20T10:20:49
ORDER_000000308_SHIPMENT,ORDER_000000308,DELIVERED,2026-06-12T06:19:26,2026-06-19T05:19:26
ORDER_000000309_SHIPMENT,ORDER_000000309,DELIVERED,2026-11-15T13:25:12,2026-11-16T22:25:12
ORDER_000000310_SHIPMENT,ORDER_000000310,IN_TRANSIT,2026-03-06T21:16,
ORDER_000000311_SHIPMENT,ORDER_000000311,DELIVERED,2026-09-05T16:10:26,2026-09-09T02:10:26
ORDER_000000312_SHIPMENT,ORDER_000000312,DELIVERED,2026-08-13T17:12:32,2026-08-18T07:12:32
ORDER_000000313_SHIPMENT,ORDER_000000313,DELIVERED,2026-08-13T02:55:52,2026-08-18T12:55:52
ORDER_000000314_SHIPMENT,ORDER_000000314,DELIVERED,2026-02-19T04:50:01,2026-02-22T21:50:01
ORDER_000000315_SHIPMENT,ORDER_000000315,DELIVERED,2026-12-21T21:41:58,2026-12-24T23:41:58
ORDER_000000316_SHIPMENT,ORDER_000000316,DELIVERED,2026-10-31T14:03:15,2026-11-03T15:03:15
ORDER_000000317_SHIPMENT,ORDER_000000317,DELIVERED,2026-05-14T12:21:43,2026-05-15T02:21:43
ORDER_000000318_SHIPMENT,ORDER_000000318,DELIVERED,2026-09-09T04:30:20,2026-09-15T20:30:20
ORDER_000000319_SHIPMENT,ORDER_000000319,DELIVERED,2026-05-16T13:04:23,2026-05-18T14:04:23
ORDER_000000320_SHIPMENT,ORDER_000000320,IN_TRANSIT,2026-06-10T00:44:39,
ORDER_000000321_SHIPMENT,ORDER_000000321,IN_TRANSIT,2026-09-20T19:50:32,
ORDER_000000322_SHIPMENT,ORDER_000000322,DELIVERED,2026-08-27T15:09:21,2026-09-01T02:09:21
ORDER_000000323_SHIPMENT,ORDER_000000323,DELIVERED,2026-02-08T23:35:32,2026-02-14T17:35:32
ORDER_000000324_SHIPMENT,ORDER_000000324,DELIVERED,2026-04-29T09:10:59,2026-05-03T10:10:59
ORDER_000000325_SHIPMENT,ORDER_000000325,PROCESSING,,
ORDER_000000326_SHIPMENT,ORDER_000000326,DELIVERED,2026-01-04T12:43:46,2026-01-07T04:43:46
ORDER_000000327_SHIPMENT,ORDER_000000327,PROCESSING,,
ORDER_000000328_SHIPMENT,ORDER_000000328,DELIVERED,2026-04-09T19:09:39,2026-04-12T16:09:39
ORDER_000000329_SHIPMENT,ORDER_000000329,DELIVERED,2026-04-11T13:38:14,2026-04-14T14:38:14
ORDER_000000330_SHIPMENT,ORDER_000000330,IN_TRANSIT,2026-10-17T23:24:32,
ORDER_000000331_SHIPMENT,ORDER_000000331,DELIVERED,2026-02-14T08:50:55,2026-02-19T05:50:55
ORDER_000000332_SHIPMENT,ORDER_000000332,PROCESSING,,
ORDER_000000333_SHIPMENT,ORDER_000000333,DELIVERED,2026-03-20T04:59:51,2026-03-26T01:59:51
ORDER_000000334_SHIPMENT,ORDER_000000334,PROCESSING,,
ORDER_000000335_SHIPMENT,ORDER_000000335,IN_TRANSIT,2026-08-14T21:29:37,
ORDER_000000336_SHIPMENT,ORDER_000000336,DELIVERED,2026-09-09T04:16:04,2026-09-11T11:16:04
ORDER_000000337_SHIPMENT,ORDER_000000337,DELIVERED,2026-01-22T06:56:13,2026-01-24T21:56:13
ORDER_000000338_SHIPMENT,ORDER_000000338,IN_TRANSIT,2026-11-25T03:14:09,
ORDER_000000339_SHIPMENT,ORDER_000000339,DELIVERED,2026-01-21T06:50:36,2026-01-24T09:50:36
ORDER_000000340_SHIPMENT,ORDER_000000340,PROCESSING,,
ORDER_000000341_SHIPMENT,ORDER_000000341,IN_TRANSIT,2026-05-17T04:20:44,
ORDER_000000342_SHIPMENT,ORDER_000000342,DELIVERED,2026-01-12T18:11:03,2026-01-18T02:11:03
ORDER_000000343_SHIPMENT,ORDER_000000343,DELIVERED,2026-07-16T20:09:10,2026-07-17T16:09:10
ORDER_000000344_SHIPMENT,ORDER_000000344,PROCESSING,,
ORDER_000000345_SHIPMENT,ORDER_000000345,DELIVERED,2026-08-15T08:40:22,2026-08-17T16:40:22
ORDER_000000346_SHIPMENT,ORDER_000000346,DELIVERED,2026-10-22T04:28:13,2026-10-28T03:28:13
ORDER_000000347_SHIPMENT,ORDER_000000347,PROCESSING,,
ORDER_000000348_SHIPMENT,ORDER_000000348,IN_TRANSIT,2026-01-26T06:09:23,
ORDER_000000349_SHIPMENT,ORDER_000000349,DELIVERED,2026-01-16T17:51:02,2026-01-22T02:51:02
ORDER_000000350_SHIPMENT,ORDER_000000350,IN_TRANSIT,2026-09-10T17:40,
ORDER_000000351_SHIPMENT,ORDER_000000351,DELIVERED,2026-06-18T19:04:28,2026-06-23T18:04:28
ORDER_000000352_SHIPMENT,ORDER_000000352,IN_TRANSIT,2026-03-09T21:51:11,
ORDER_000000353_SHIPMENT,ORDER_000000353,DELIVERED,2026-04-18T02:51:58,2026-04-18T18:51:58
ORDER_000000354_SHIPMENT,ORDER_000000354,PROCESSING,,
ORDER_000000355_SHIPMENT,ORDER_000000355,IN_TRANSIT,2026-12-11T13:25:12,
ORDER_000000356_SHIPMENT,ORDER_000000356,DELIVERED,2026-10-08T08:28:09,2026-10-10T05:28:09
ORDER_000000357_SHIPMENT,ORDER_000000357,IN_TRANSIT,2026-10-20T00:35:02,
ORDER_000000358_SHIPMENT,ORDER_000000358,PROCESSING,,
ORDER_000000359_SHIPMENT,ORDER_000000359,DELIVERED,2026-04-28T15:54:50,2026-05-01T22:54:50
ORDER_000000360_SHIPMENT,ORDER_000000360,IN_TRANSIT,2026-08-12T18:58:11,
ORDER_000000361_SHIPMENT,ORDER_000000361,DELIVERED,2026-02-12T05:08:12,2026-02-18T10:08:12
ORDER_000000362_SHIPMENT,ORDER_000000362,PROCESSING,,
ORDER_000000363_SHIPMENT,ORDER_000000363,DELIVERED,2026-03-20T19:29:36,2026-03-21T07:29:36
ORDER_000000364_SHIPMENT,ORDER_000000364,DELIVERED,2026-11-15T15:07:07,2026-11-22T10:07:07
ORDER_000000365_SHIPMENT,ORDER_000000365,DELIVERED,2026-05-19T20:52:05,2026-05-26T03:52:05
ORDER_000000366_SHIPMENT,ORDER_000000366,PROCESSING,,
ORDER_000000367_SHIPMENT,ORDER_000000367,PROCESSING,,
ORDER_000000368_SHIPMENT,ORDER_000000368,DELIVERED,2026-09-27T01:52:33,2026-09-30T06:52:33
ORDER_000000369_SHIPMENT,ORDER_000000369,DELIVERED,2026-04-12T02:31:51,2026-04-17T18:31:51
ORDER_000000370_SHIPMENT,ORDER_000000370,PROCESSING,,
ORDER_000000371_SHIPMENT,ORDER_000000371,IN_TRANSIT,2026-09-17T10:39:22,
ORDER_000000372_SHIPMENT,ORDER_000000372,DELIVERED,2026-01-16T17:16:08,2026-01-21T02:16:08
ORDER_000000373_SHIPMENT,ORDER_000000373,DELIVERED,2026-04-14T07:22:05,2026-04-18T01:22:05
ORDER_000000374_SHIPMENT,ORDER_000000374,PROCESSING,,
ORDER_000000375_SHIPMENT,ORDER_000000375,PROCESSING,,
ORDER_000000376_SHIPMENT,ORDER_000000376,DELIVERED,2026-11-24T09:34:59,2026-11-26T23:34:59
ORDER_000000377_SHIPMENT,ORDER_000000377,IN_TRANSIT,2026-01-22T13:52:59,
ORDER_000000378_SHIPMENT,ORDER_000000378,PROCESSING,,
ORDER_000000379_SHIPMENT,ORDER_000000379,DELIVERED,2026-09-23T19:10:05,2026-09-27T04:10:05
ORDER_000000380_SHIPMENT,ORDER_000000380,IN_TRANSIT,2026-07-15T14:54:25,
ORDER_000000381_SHIPMENT,ORDER_000000381,PROCESSING,,
ORDER_000000382_SHIPMENT,ORDER_000000382,DELIVERED,2026-06-05T17:39:04,2026-06-08T10:39:04
ORDER_000000383_SHIPMENT,ORDER_000000383,PROCESSING,,
ORDER_000000384_SHIPMENT,ORDER_000000384,DELIVERED,2026-07-12T09:01:22,2026-07-17T12:01:22
ORDER_000000385_SHIPMENT,ORDER_000000385,IN_TRANSIT,2026-05-08T17:35:40,
ORDER_000000386_SHIPMENT,ORDER_000000386,DELIVERED,2026-10-08T15:29:29,2026-10-13T00:29:29
ORDER_000000387_SHIPMENT,ORDER_000000387,PROCESSING,,
ORDER_000000388_SHIPMENT,ORDER_000000388,PROCESSING,,
ORDER_000000389_SHIPMENT,ORDER_000000389,DELIVERED,2026-07-23T19:52:22,2026-07-29T14:52:22
ORDER_000000390_SHIPMENT,ORDER_000000390,PROCESSING,,
ORDER_000000391_SHIPMENT,ORDER_000000391,IN_TRANSIT,2026-06-20T13:24,
ORDER_000000392_SHIPMENT,ORDER_000000392,DELIVERED,2026-12-29T11:47:01,2027-01-04T01:47:01
ORDER_000000393_SHIPMENT,ORDER_000000393,DELIVERED,2026-11-24T15:36:49,2026-11-29T12:36:49
ORDER_000000394_SHIPMENT,ORDER_000000394,DELIVERED,2026-10-02T15:03:27,2026-10-06T01:03:27
ORDER_000000395_SHIPMENT,ORDER_000000395,DELIVERED,2026-11-29T23:31:34,2026-12-02T13:31:34
ORDER_000000396_SHIPMENT,ORDER_000000396,DELIVERED,2026-12-09T01:06:18,2026-12-12T20:06:18
ORDER_000000397_SHIPMENT,ORDER_000000397,DELIVERED,2026-11-12T15:47:40,2026-11-17T10:47:40
ORDER_000000398_SHIPMENT,ORDER_000000398,PROCESSING,,
ORDER_000000399_SHIPMENT,ORDER_000000399,PROCESSING,,
ORDER_000000400_SHIPMENT,ORDER_000000400,DELIVERED,2026-09-27T00:04:49,2026-10-01T04:04:49
ORDER_000000401_SHIPMENT,ORDER_000000401,DELIVERED,2026-09-17T21:45:48,2026-09-20T12:45:48
ORDER_000000402_SHIPMENT,ORDER_000000402,DELIVERED,2026-06-06T10:01:43,2026-06-09T06:01:43
ORDER_000000403_SHIPMENT,ORDER_000000403,DELIVERED,2026-06-23T03:26:08,2026-06-24T18:26:08
ORDER_000000404_SHIPMENT,ORDER_000000404,DELIVERED,2026-03-03T03:01:57,2026-03-06T12:01:57
ORDER_000000405_SHIPMENT,ORDER_000000405,DELIVERED,2026-12-26T18:46:45,2027-01-01T20:46:45
ORDER_000000406_SHIPMENT,ORDER_000000406,DELIVERED,2026-09-15T21:41,2026-09-21T02:41
ORDER_000000407_SHIPMENT,ORDER_000000407,DELIVERED,2026-08-22T12:39:29,2026-08-29T08:39:29
ORDER_000000408_SHIPMENT,ORDER_000000408,DELIVERED,2026-08-22T13:44:13,2026-08-25T04:44:13
ORDER_000000409_SHIPMENT,ORDER_000000409,PROCESSING,,
ORDER_000000410_SHIPMENT,ORDER_000000410,PROCESSING,,
ORDER_000000411_SHIPMENT,ORDER_000000411,DELIVERED,2026-03-11T19:40:30,2026-03-14T08:40:30
ORDER_000000412_SHIPMENT,ORDER_000000412,DELIVERED,2026-08-20T21:36:07,2026-08-25T15:36:07
ORDER_000000413_SHIPMENT,ORDER_000000413,PROCESSING,,
ORDER_000000414_SHIPMENT,ORDER_000000414,DELIVERED,2026-05-24T20:46:25,2026-05-30T18:46:25
ORDER_000000415_SHIPMENT,ORDER_000000415,DELIVERED,2026-08-30T18:16:43,2026-09-02T09:16:43
ORDER_000000416_SHIPMENT,ORDER_000000416,DELIVERED,2026-10-24T22:59:02,2026-10-28T23:59:02
ORDER_000000417_SHIPMENT,ORDER_000000417,DELIVERED,2026-03-12T20:52:20,2026-03-16T09:52:20
ORDER_000000418_SHIPMENT,ORDER_000000418,DELIVERED,2026-04-15T15:54:01,2026-04-21T03:54:01
ORDER_000000419_SHIPMENT,ORDER_000000419,DELIVERED,2026-09-02T07:10:18,2026-09-05T01:10:18
ORDER_000000420_SHIPMENT,ORDER_000000420,DELIVERED,2026-02-06T17:46:20,2026-02-13T16:46:20
ORDER_000000421_SHIPMENT,ORDER_000000421,DELIVERED,2026-04-04T22:19:25,2026-04-10T07:19:25
ORDER_000000422_SHIPMENT,ORDER_000000422,DELIVERED,2026-02-27T05:25:25,2026-03-03T02:25:25
ORDER_000000423_SHIPMENT,ORDER_000000423,DELIVERED,2026-11-13T12:36:23,2026-11-15T16:36:23
ORDER_000000424_SHIPMENT,ORDER_000000424,DELIVERED,2026-01-20T10:09:06,2026-01-25T14:09:06
ORDER_000000425_SHIPMENT,ORDER_000000425,PROCESSING,,
ORDER_000000426_SHIPMENT,ORDER_000000426,DELIVERED,2026-03-20T16:12:32,2026-03-24T05:12:32
ORDER_000000427_SHIPMENT,ORDER_000000427,IN_TRANSIT,2026-12-02T08:45:21,
ORDER_000000428_SHIPMENT,ORDER_000000428,DELIVERED,2026-10-12T08:42:28,2026-10-14T23:42:28
ORDER_000000429_SHIPMENT,ORDER_000000429,DELIVERED,2026-05-13T04:04:48,2026-05-15T16:04:48
ORDER_000000430_SHIPMENT,ORDER_000000430,DELIVERED,2026-09-20T09:53:01,2026-09-26T21:53:01
ORDER_000000431_SHIPMENT,ORDER_000000431,PROCESSING,,
ORDER_000000432_SHIPMENT,ORDER_000000432,DELIVERED,2026-08-30T19:41:43,2026-09-05T07:41:43
ORDER_000000433_SHIPMENT,ORDER_000000433,DELIVERED,2026-01-06T04:22:14,2026-01-07T13:22:14
ORDER_000000434_SHIPMENT,ORDER_000000434,IN_TRANSIT,2026-04-19T23:08:18,
ORDER_000000435_SHIPMENT,ORDER_000000435,DELIVERED,2026-08-23T10:51:45,2026-08-29T17:51:45
ORDER_000000436_SHIPMENT,ORDER_000000436,DELIVERED,2026-07-29T18:38:26,2026-08-05T04:38:26
ORDER_000000437_SHIPMENT,ORDER_000000437,PROCESSING,,
ORDER_000000438_SHIPMENT,ORDER_000000438,DELIVERED,2026-06-05T06:09:24,2026-06-11T22:09:24
ORDER_000000439_SHIPMENT,ORDER_000000439,IN_TRANSIT,2026-10-21T00:13:58,
ORDER_000000440_SHIPMENT,ORDER_000000440,PROCESSING,,
ORDER_000000441_SHIPMENT,ORDER_000000441,DELIVERED,2026-01-09T21:00:12,2026-01-14T17:00:12
ORDER_000000442_SHIPMENT,ORDER_000000442,DELIVERED,2026-06-08T23:24:48,2026-06-11T03:24:48
ORDER_000000443_SHIPMENT,ORDER_000000443,DELIVERED,2026-10-07T08:16:59,2026-10-09T08:16:59
ORDER_000000444_SHIPMENT,ORDER_000000444,DELIVERED,2026-07-11T04:32,2026-07-13T01:32
ORDER_000000445_SHIPMENT,ORDER_000000445,IN_TRANSIT,2026-02-04T23:00:29,
ORDER_000000446_SHIPMENT,ORDER_000000446,DELIVERED,2026-12-29T09:28:04,2027-01-01T12:28:04
ORDER_000000447_SHIPMENT,ORDER_000000447,DELIVERED,2026-12-02T20:44:43,2026-12-08T03:44:43
ORDER_000000448_SHIPMENT,ORDER_000000448,DELIVERED,2026-12-17T02:00:19,2026-12-20T10:00:19
ORDER_000000449_SHIPMENT,ORDER_000000449,DELIVERED,2026-04-04T02:20:37,2026-04-04T19:20:37
ORDER_000000450_SHIPMENT,ORDER_000000450,DELIVERED,2026-12-11T11:49:14,2026-12-14T09:49:14
ORDER_000000451_SHIPMENT,ORDER_000000451,IN_TRANSIT,2026-11-10T19:01:52,
ORDER_000000452_SHIPMENT,ORDER_000000452,DELIVERED,2026-05-21T11:41:39,2026-05-26T20:41:39
ORDER_000000453_SHIPMENT,ORDER_000000453,PROCESSING,,
ORDER_000000454_SHIPMENT,ORDER_000000454,PROCESSING,,
ORDER_000000455_SHIPMENT,ORDER_000000455,DELIVERED,2026-06-02T18:22:37,2026-06-06T21:22:37
ORDER_000000456_SHIPMENT,ORDER_000000456,PROCESSING,,
ORDER_000000457_SHIPMENT,ORDER_000000457,DELIVERED,2026-12-26T02:29:24,2027-01-02T02:29:24
ORDER_000000458_SHIPMENT,ORDER_000000458,DELIVERED,2026-12-18T21:28:39,2026-12-23T08:28:39
ORDER_000000459_SHIPMENT,ORDER_000000459,DELIVERED,2026-07-27T03:13,2026-08-01T18:13
ORDER_000000460_SHIPMENT,ORDER_000000460,PROCESSING,,
ORDER_000000461_SHIPMENT,ORDER_000000461,DELIVERED,2026-12-12T18:27:03,2026-12-18T09:27:03
ORDER_000000462_SHIPMENT,ORDER_000000462,IN_TRANSIT,2026-08-27T08:52:11,
ORDER_000000463_SHIPMENT,ORDER_000000463,PROCESSING,,
ORDER_000000464_SHIPMENT,ORDER_000000464,IN_TRANSIT,2026-07-26T14:38:20,
ORDER_000000465_SHIPMENT,ORDER_000000465,IN_TRANSIT,2026-03-22T14:40:33,
ORDER_000000466_SHIPMENT,ORDER_000000466,DELIVERED,2026-03-12T01:42:19,2026-03-14T07:42:19
ORDER_000000467_SHIPMENT,ORDER_000000467,DELIVERED,2026-03-12T23:43:52,2026-03-14T18:43:52
ORDER_000000468_SHIPMENT,ORDER_000000468,IN_TRANSIT,2027-01-02T14:29:59,
ORDER_000000469_SHIPMENT,ORDER_000000469,IN_TRANSIT,2026-06-10T22:46:59,
ORDER_000000470_SHIPMENT,ORDER_000000470,PROCESSING,,
ORDER_000000471_SHIPMENT,ORDER_000000471,DELIVERED,2026-02-10T16:55:08,2026-02-12T07:55:08
ORDER_000000472_SHIPMENT,ORDER_000000472,IN_TRANSIT,2026-04-02T06:49,
ORDER_000000473_SHIPMENT,ORDER_000000473,PROCESSING,,
ORDER_000000474_SHIPMENT,ORDER_000000474,PROCESSING,,
ORDER_000000475_SHIPMENT,ORDER_000000475,PROCESSING,,
ORDER_000000476_SHIPMENT,ORDER_000000476,IN_TRANSIT,2026-08-08T18:16:37,
ORDER_000000477_SHIPMENT,ORDER_000000477,PROCESSING,,
ORDER_000000478_SHIPMENT,ORDER_000000478,DELIVERED,2026-03-22T18:05:12,2026-03-25T07:05:12
ORDER_000000479_SHIPMENT,ORDER_000000479,DELIVERED,2026-12-12T01:36:37,2026-12-17T12:36:37
ORDER_000000480_SHIPMENT,ORDER_000000480,DELIVERED,2026-09-03T01:31:24,2026-09-04T06:31:24
ORDER_000000481_SHIPMENT,ORDER_000000481,PROCESSING,,
ORDER_000000482_SHIPMENT,ORDER_000000482,DELIVERED,2026-07-08T08:08:32,2026-07-13T03:08:32
ORDER_000000483_SHIPMENT,ORDER_000000483,DELIVERED,2026-02-16T01:09:12,2026-02-18T04:09:12
ORDER_000000484_SHIPMENT,ORDER_000000484,DELIVERED,2026-01-07T06:30:30,2026-01-13T14:30:30
ORDER_000000485_SHIPMENT,ORDER_000000485,DELIVERED,2026-12-07T02:32:34,2026-12-09T21:32:34
ORDER_000000486_SHIPMENT,ORDER_000000486,DELIVERED,2026-02-28T00:06:23,2026-03-06T18:06:23
ORDER_000000487_SHIPMENT,ORDER_000000487,PROCESSING,,
ORDER_000000488_SHIPMENT,ORDER_000000488,DELIVERED,2026-10-17T07:22:49,2026-10-20T17:22:49
ORDER_000000489_SHIPMENT,ORDER_000000489,DELIVERED,2026-01-30T06:19:14,2026-02-06T01:19:14
ORDER_000000490_SHIPMENT,ORDER_000000490,DELIVERED,2026-08-04T06:10:57,2026-08-06T22:10:57
ORDER_000000491_SHIPMENT,ORDER_000000491,DELIVERED,2026-06-21T09:30:15,2026-06-26T21:30:15
ORDER_000000492_SHIPMENT,ORDER_000000492,DELIVERED,2026-07-11T21:53:44,2026-07-13T11:53:44
ORDER_000000493_SHIPMENT,ORDER_000000493,PROCESSING,,
ORDER_000000494_SHIPMENT,ORDER_000000494,DELIVERED,2026-05-12T02:04:27,2026-05-16T06:04:27
ORDER_000000495_SHIPMENT,ORDER_000000495,DELIVERED,2026-07-20T00:10:28,2026-07-24T16:10:28
ORDER_000000496_SHIPMENT,ORDER_000000496,PROCESSING,,
ORDER_000000497_SHIPMENT,ORDER_000000497,DELIVERED,2026-03-13T14:21:59,2026-03-14T07:21:59
ORDER_000000498_SHIPMENT,ORDER_000000498,PROCESSING,,
ORDER_000000499_SHIPMENT,ORDER_000000499,PROCESSING,,
ORDER_000000500_SHIPMENT,ORDER_000000500,DELIVERED,2026-02-17T18:08:24,2026-02-19T08:08:24
ORDER_000000501_SHIPMENT,ORDER_000000501,IN_TRANSIT,2026-02-20T08:57:17,
ORDER_000000502_SHIPMENT,ORDER_000000502,DELIVERED,2026-04-16T02:38:50,2026-04-22T10:38:50
ORDER_000000503_SHIPMENT,ORDER_000000503,PROCESSING,,
ORDER_000000504_SHIPMENT,ORDER_000000504,DELIVERED,2026-09-27T14:10:33,2026-10-03T15:10:33
ORDER_000000505_SHIPMENT,ORDER_000000505,IN_TRANSIT,2026-06-09T23:28:05,
ORDER_000000506_SHIPMENT,ORDER_000000506,DELIVERED,2026-02-23T15:14:25,2026-03-01T06:14:25
ORDER_000000507_SHIPMENT,ORDER_000000507,DELIVERED,2026-08-21T20:45:48,2026-08-22T16:45:48
ORDER_000000508_SHIPMENT,ORDER_000000508,IN_TRANSIT,2026-03-07T16:37:15,
ORDER_000000509_SHIPMENT,ORDER_000000509,DELIVERED,2026-06-23T16:58:12,2026-06-25T19:58:12
ORDER_000000510_SHIPMENT,ORDER_000000510,IN_TRANSIT,2026-08-27T15:14:34,
ORDER_000000511_SHIPMENT,ORDER_000000511,DELIVERED,2026-03-30T02:22:32,2026-04-02T10:22:32
ORDER_000000512_SHIPMENT,ORDER_000000512,DELIVERED,2026-09-06T11:11:27,2026-09-13T00:11:27
ORDER_000000513_SHIPMENT,ORDER_000000513,IN_TRANSIT,2026-06-28T23:41:51,
ORDER_000000514_SHIPMENT,ORDER_000000514,IN_TRANSIT,2026-03-25T14:13:18,
ORDER_000000515_SHIPMENT,ORDER_000000515,DELIVERED,2026-07-24T05:55:33,2026-07-29T03:55:33
ORDER_000000516_SHIPMENT,ORDER_000000516,PROCESSING,,
ORDER_000000517_SHIPMENT,ORDER_000000517,PROCESSING,,
ORDER_000000518_SHIPMENT,ORDER_000000518,DELIVERED,2026-06-22T07:49:23,2026-06-24T13:49:23
ORDER_000000519_SHIPMENT,ORDER_000000519,DELIVERED,2026-01-20T02:31:29,2026-01-21T03:31:29
ORDER_000000520_SHIPMENT,ORDER_000000520,PROCESSING,,
ORDER_000000521_SHIPMENT,ORDER_000000521,DELIVERED,2026-11-17T15:28:05,2026-11-21T00:28:05
ORDER_000000522_SHIPMENT,ORDER_000000522,IN_TRANSIT,2026-03-12T15:18:02,
ORDER_000000523_SHIPMENT,ORDER_000000523,DELIVERED,2026-03-27T22:50:18,2026-04-01T06:50:18
ORDER_000000524_SHIPMENT,ORDER_000000524,DELIVERED,2026-06-04T17:38,2026-06-06T23:38
ORDER_000000525_SHIPMENT,ORDER_000000525,DELIVERED,2026-05-22T18:59:57,2026-05-24T14:59:57
ORDER_000000526_SHIPMENT,ORDER_000000526,DELIVERED,2026-01-25T20:57:46,2026-01-31T20:57:46
ORDER_000000527_SHIPMENT,ORDER_000000527,DELIVERED,2026-05-16T15:38:14,2026-05-22T01:38:14
ORDER_000000528_SHIPMENT,ORDER_000000528,PROCESSING,,
ORDER_000000529_SHIPMENT,ORDER_000000529,DELIVERED,2026-12-17T06:10:25,2026-12-20T09:10:25
ORDER_000000530_SHIPMENT,ORDER_000000530,DELIVERED,2026-04-07T12:38:10,2026-04-12T08:38:10
ORDER_000000531_SHIPMENT,ORDER_000000531,DELIVERED,2026-09-04T09:39:25,2026-09-06T01:39:25
ORDER_000000532_SHIPMENT,ORDER_000000532,IN_TRANSIT,2026-11-06T17:53:15,
ORDER_000000533_SHIPMENT,ORDER_000000533,DELIVERED,2026-11-05T09:24:02,2026-11-07T11:24:02
ORDER_000000534_SHIPMENT,ORDER_000000534,DELIVERED,2026-10-07T08:13:43,2026-10-11T08:13:43
